"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-08",98.68015,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-09",98.17159,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-10",97.54261,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-11",97.1302,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1997-12",96.71991,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-01",96.78439,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-02",97.20695,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-03",97.73349,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-04",97.89413,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-05",97.7158,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-06",97.07969,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-07",96.14062,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-08",94.65502,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-09",93.29877,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-10",91.9859,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-11",91.5348,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1998-12",91.81419,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-01",92.26318,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-02",92.54121,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-03",92.87068,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-04",93.27715,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-05",93.98258,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-06",94.93017,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-07",95.07876,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-08",95.44823,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-09",95.90738,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-10",96.45663,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-11",97.07871,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","1999-12",97.3271,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-01",97.25289,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-02",97.32845,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-03",97.3858,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-04",97.47044,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-05",97.68063,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-06",97.84194,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-07",97.91654,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-08",98.4271,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-09",98.97089,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-10",98.98283,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-11",99.0504,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2000-12",99.07742,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-01",99.38679,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-02",100.005,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.8348,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-04",101.4154,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-05",101.332,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.8399,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.4315,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.2959,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-09",100.0729,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-10",99.98758,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-11",100.1776,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2001-12",100.5723,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.944,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-02",101.2008,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-03",101.1536,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.7749,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.2463,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.71763,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.49108,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.82732,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.1737,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.3771,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.4059,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.3885,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.4113,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.3303,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.886,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.47223,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-05",99.16972,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-06",98.7811,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-07",98.85616,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-08",99.4628,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.3528,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.2159,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-11",102.0632,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2003-12",102.2605,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.7127,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-02",101.423,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-03",101.5282,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-04",101.7604,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.8241,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.7486,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.9625,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.1299,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.3128,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-10",102.3228,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-11",101.916,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.0931,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.8848,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-02",101.2836,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-03",101.83,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-04",101.9719,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-05",101.8943,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-06",102.2747,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-07",102.9832,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-08",103.5288,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-09",104.3472,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-10",104.7748,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-11",104.9154,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2005-12",105.0748,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-01",105.0696,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-02",105.2035,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-03",105.3778,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-04",105.3361,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-05",105.1781,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-06",104.8856,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-07",104.7895,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-08",105.0025,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-09",105.4459,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-10",105.5681,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-11",105.0365,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2006-12",104.3389,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-01",104.1441,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-02",104.5889,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-03",105.1968,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-04",105.6041,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-05",105.468,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-06",105.4018,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-07",105.4246,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-08",105.4745,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-09",105.6273,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-10",105.9774,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-11",106.3815,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2007-12",105.6617,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-01",104.5053,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-02",103.1213,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-03",101.9838,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-04",101.254,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-05",101.0571,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-06",100.7664,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-07",100.2672,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.62788,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.67012,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.22912,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-11",95.38873,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2008-12",93.78654,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-01",92.66612,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-02",91.82703,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-03",91.12563,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-04",90.90115,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-05",91.43787,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-06",92.12263,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-07",92.6635,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-08",93.02465,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-09",93.1953,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-10",93.86114,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-11",94.68475,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2009-12",95.63624,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-01",96.72027,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-02",97.33446,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-03",97.76688,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-04",97.99671,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-05",97.91587,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-06",97.64984,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-07",97.87952,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-08",98.66155,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.57724,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.4307,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.8838,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.8075,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.5518,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.6431,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.3514,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-04",102.3242,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-05",103.0822,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-06",103.4926,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-07",103.0456,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-08",101.4762,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.79694,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-10",98.83781,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-11",98.826,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.07141,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-01",98.97668,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-02",98.85883,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-03",98.73596,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-04",98.99592,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.52089,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.77165,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.67392,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.1954,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.02877,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.00484,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.15421,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.73116,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-01",100.3759,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-02",100.8799,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-03",101.2298,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-04",101.5854,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-05",101.9979,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-06",102.3994,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-07",102.4997,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-08",102.6241,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-09",102.133,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-10",101.2937,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.8769,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.9647,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-01",101.2992,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-02",101.4693,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-03",101.5407,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-04",101.4378,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-05",101.2512,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.9277,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.6286,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.4683,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.4004,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.55,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.3866,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.0891,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.95193,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-02",100.3727,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-03",101.232,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-04",101.5076,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-05",100.755,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-06",99.89948,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-07",99.44133,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-08",99.65732,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-09",100.4737,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-10",101.0783,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-11",101.0657,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2015-12",100.556,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-01",100.3449,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-02",100.3824,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-03",100.3627,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.1685,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.0627,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.0568,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-07",100.4295,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-08",101.1132,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.5964,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.9272,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-11",102.367,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2016-12",102.5785,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-01",102.4247,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-02",102.1016,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.6725,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.2189,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.2356,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.8445,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-07",102.606,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-08",103.0811,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-09",103.2045,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-10",103.0519,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-11",102.7841,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2017-12",102.3187,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.8728,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.7745,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-03",102.1858,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-04",102.6504,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-05",102.8869,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-06",103.2197,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-07",103.3434,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-08",103.2299,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-09",103.1076,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-10",103.059,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-11",102.9014,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2018-12",102.6492,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-01",102.2922,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-02",102.2549,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-03",102.3766,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-04",102.3612,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-05",102.1039,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-06",101.8087,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-07",101.9028,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-08",102.2979,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-09",102.4349,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-10",102.368,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-11",102.3185,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2019-12",102.3628,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-01",102.2066,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-02",101.416,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-03",99.71139,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.89545,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.906,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-06",98.81446,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-07",99.74123,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-08",100.3929,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-09",100.9615,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-10",101.4041,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-11",101.5628,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2020-12",101.7886,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-01",102.1296,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-02",102.4827,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-03",103.011,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-04",103.5834,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-05",104.0038,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-06",103.955,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-07",103.8519,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-08",103.9953,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-09",103.9521,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-10",104.0988,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-11",104.4252,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2021-12",104.5944,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-01",104.3738,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-02",103.9133,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-03",103.3117,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-04",103.043,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-05",102.8367,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-06",102.3942,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-07",102.0428,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-08",101.5254,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-09",100.7998,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.93628,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-11",99.15488,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2022-12",98.34657,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2023-01",97.99226,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2023-02",97.5617,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2023-03",97.14128,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2023-04",96.55666,
"LTU","BCI","AMPLITUD","LTRENDIDX","M","2023-05",95.93086,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-01",102.6108,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-02",102.326,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-03",101.9153,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-04",101.4897,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-05",101.1382,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-06",100.7476,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-07",100.2786,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-08",100.1621,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-09",100.1632,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-10",100.6028,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-11",100.9952,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1980-12",101.1901,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-01",101.1985,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-02",101.2013,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-03",101.0804,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-04",100.8122,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-05",100.3877,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-06",100.1306,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-07",100.0227,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-08",99.92141,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-09",99.85788,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-10",99.79742,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-11",99.96558,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1981-12",100.1103,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-01",100.2354,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-02",100.3186,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-03",100.5501,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-04",100.7519,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-05",100.8356,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-06",100.8218,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-07",100.7081,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-08",100.453,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-09",99.98276,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-10",99.69278,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-11",99.55547,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1982-12",99.59179,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-01",99.58979,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-02",99.21076,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-03",98.8424,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-04",98.96194,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-05",99.44674,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-06",99.88176,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-07",100.2246,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-08",100.4963,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-09",100.8343,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-10",101.0065,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-11",100.9741,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1983-12",100.7982,
"COL","BCI","AMPLITUD","LTRENDIDX","M","1984-01",100.6102,
